myID,myBatchname,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Floor-Area-m2,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-CasementWindows,cost-estimates|byAttribute|Opt-DWHRSystem,cost-estimates|byAttribute|Opt-GenericWall_1Layer_definitions,cost-estimates|byAttribute|Opt-HVACSystem,cost-estimates|byAttribute|Opt-HRVonly,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|total,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-Baseloads,input|Opt-CasementWindows,input|Opt-Ceilings,input|Opt-DHWSystem,input|Opt-DWHRSystem,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-GenericWall_1Layer_definitions,input|Opt-HRVonly,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-Ruleset,input|Opt-WindowDistribution,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AuxEnergyReq-HeatingGJ,output|AnnDHWLoad-GJ,output|AvgAirConditioning-COP,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|Gross-HeatLoss-GJ,output|HDDs,output|PEAK-Cooling-W,output|PEAK-Heating-W,status|success,output|SpcHeatHP-GJ,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatOil-GJ,output|SpcHeatWood-GJ,output|SpcHeatProp-GJ,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterWood-GJ,output|HotWaterProp-GJ,
id-1557,hp+dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,21036.61,0,Details in JSON output,21036.61,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_oil,NA,,,FREDERICTON,NEW BRUNSWICK,{},63.1,16.4,2.6,1.7,7.1,30.2,26.3,65.5,0.0,18200.2,0.0,0.0,0.0,0.0,96.7,4670,3063.9,12118.7,true,16.5,30.2,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1558,hp+dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4417.5,0,Details in JSON output,4417.5,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},59.0,16.4,0.0,0.0,16.4,59.0,26.3,101.6,0.0,28234.6,0.0,0.0,0.0,0.0,95.9,4670,3063.9,11763.7,true,0.0,59.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1559,hp+dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18718.39,0,Details in JSON output,18718.39,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},58.9,16.4,2.6,1.7,16.4,28.0,26.3,72.6,0.0,20163.8,0.0,0.0,0.0,0.0,95.6,4670,3063.9,11842.8,true,15.7,28.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1560,hp+dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,6859.469999999999,0,Details in JSON output,6859.469999999999,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},63.2,16.4,0.0,0.0,7.1,63.2,26.3,96.6,0.0,26820.2,0.0,0.0,0.0,0.0,96.9,4670,3063.9,12039.3,true,0.0,63.2,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1561,hp+dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,21036.61,0,Details in JSON output,21036.61,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},63.1,16.4,2.6,1.7,7.1,30.2,26.3,65.5,0.0,18200.2,0.0,0.0,0.0,0.0,96.7,4670,3063.9,12118.7,true,16.5,30.2,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1562,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4293.75,0,Details in JSON output,5271.63,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_elec,NA,,,FREDERICTON,NEW BRUNSWICK,{},55.2,16.4,0.0,0.0,16.4,55.2,26.3,97.9,0.0,27205.0,0.0,0.0,0.0,0.0,91.8,4670,3018.6,10948.7,true,0.0,55.2,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1563,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,18779.96,0,Details in JSON output,19757.84,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_elec,NA,,,FREDERICTON,NEW BRUNSWICK,{},55.2,16.4,2.6,1.7,16.4,25.6,26.3,70.2,0.0,19488.5,0.0,0.0,0.0,0.0,91.6,4670,3018.6,11026.9,true,15.2,25.6,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1564,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6611.969999999999,0,Details in JSON output,7589.85,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_elec,NA,,,FREDERICTON,NEW BRUNSWICK,{},59.5,16.4,0.0,0.0,7.1,59.5,26.3,92.8,0.0,25791.4,0.0,0.0,0.0,0.0,92.8,4670,3018.6,11224.4,true,0.0,59.5,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1565,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,21098.18,0,Details in JSON output,22076.059999999998,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_elec,NA,,,FREDERICTON,NEW BRUNSWICK,{},59.4,16.4,2.6,1.7,7.1,27.8,26.3,63.0,0.0,17509.1,0.0,0.0,0.0,0.0,92.6,4670,3018.6,11303.0,true,15.9,27.8,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1566,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4293.75,0,Details in JSON output,5271.63,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_oil,NA,,,FREDERICTON,NEW BRUNSWICK,{},55.2,16.4,0.0,0.0,16.4,55.2,26.3,97.9,0.0,27205.0,0.0,0.0,0.0,0.0,91.8,4670,3018.6,10948.7,true,0.0,55.2,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1567,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,18779.96,0,Details in JSON output,19757.84,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_oil,NA,,,FREDERICTON,NEW BRUNSWICK,{},55.2,16.4,2.6,1.7,16.4,25.6,26.3,70.2,0.0,19488.5,0.0,0.0,0.0,0.0,91.6,4670,3018.6,11026.9,true,15.2,25.6,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1568,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6611.969999999999,0,Details in JSON output,7589.85,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_oil,NA,,,FREDERICTON,NEW BRUNSWICK,{},59.5,16.4,0.0,0.0,7.1,59.5,26.3,92.8,0.0,25791.4,0.0,0.0,0.0,0.0,92.8,4670,3018.6,11224.4,true,0.0,59.5,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1569,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,21098.18,0,Details in JSON output,22076.059999999998,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_oil,NA,,,FREDERICTON,NEW BRUNSWICK,{},59.4,16.4,2.6,1.7,7.1,27.8,26.3,63.0,0.0,17509.1,0.0,0.0,0.0,0.0,92.6,4670,3018.6,11303.0,true,15.9,27.8,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1570,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4293.75,0,Details in JSON output,5271.63,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},55.2,16.4,0.0,0.0,16.4,55.2,26.3,97.9,0.0,27205.0,0.0,0.0,0.0,0.0,91.8,4670,3018.6,10948.7,true,0.0,55.2,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1571,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,18779.96,0,Details in JSON output,19757.84,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},55.2,16.4,2.6,1.7,16.4,25.6,26.3,70.2,0.0,19488.5,0.0,0.0,0.0,0.0,91.6,4670,3018.6,11026.9,true,15.2,25.6,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1572,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6611.969999999999,0,Details in JSON output,7589.85,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},59.5,16.4,0.0,0.0,7.1,59.5,26.3,92.8,0.0,25791.4,0.0,0.0,0.0,0.0,92.8,4670,3018.6,11224.4,true,0.0,59.5,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1573,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,21098.18,0,Details in JSON output,22076.059999999998,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},59.4,16.4,2.6,1.7,7.1,27.8,26.3,63.0,0.0,17509.1,0.0,0.0,0.0,0.0,92.6,4670,3018.6,11303.0,true,15.9,27.8,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1574,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2012-2019.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,3922.5,0,Details in JSON output,4900.38,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u1.8,CeilR50,ElecIDEAL,NA,NA,NA,VintageR10,NA,NA,VintageR17,Generic_Wall_R-17-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_elec,NA,,,FREDERICTON,NEW BRUNSWICK,{},48.2,16.4,0.0,0.0,16.4,48.2,26.3,90.9,0.0,25238.2,0.0,0.0,0.0,0.0,80.5,4670,2630.8,9823.2,true,0.0,48.2,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1575,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2012-2019.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,18779.96,0,Details in JSON output,19757.84,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u1.8,CeilR50,ElecIDEAL,NA,NA,NA,VintageR10,NA,NA,VintageR17,Generic_Wall_R-17-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_elec,NA,,,FREDERICTON,NEW BRUNSWICK,{},48.1,16.4,2.4,1.4,16.4,22.5,26.3,66.8,0.0,18552.0,0.0,0.0,0.0,0.0,80.3,4670,2630.8,9901.4,true,13.2,22.5,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1576,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2012-2019.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6364.469999999999,0,Details in JSON output,7342.35,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u1.8,CeilR50,HPHotWater,NA,NA,NA,VintageR10,NA,NA,VintageR17,Generic_Wall_R-17-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_elec,NA,,,FREDERICTON,NEW BRUNSWICK,{},52.5,16.4,0.0,0.0,7.1,52.5,26.3,85.8,0.0,23836.6,0.0,0.0,0.0,0.0,81.6,4670,2630.8,10098.9,true,0.0,52.5,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1577,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2012-2019.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,21098.18,0,Details in JSON output,22076.059999999998,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u1.8,CeilR50,HPHotWater,NA,NA,NA,VintageR10,NA,NA,VintageR17,Generic_Wall_R-17-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_elec,NA,,,FREDERICTON,NEW BRUNSWICK,{},52.4,16.4,2.4,1.4,7.1,24.8,26.3,59.7,0.0,16577.0,0.0,0.0,0.0,0.0,81.5,4670,2630.8,10177.5,true,14.0,24.8,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1578,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2012-2019.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,3922.5,0,Details in JSON output,4900.38,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u1.8,CeilR50,ElecIDEAL,NA,NA,NA,VintageR10,NA,NA,VintageR17,Generic_Wall_R-17-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_oil,NA,,,FREDERICTON,NEW BRUNSWICK,{},48.2,16.4,0.0,0.0,16.4,48.2,26.3,90.9,0.0,25238.2,0.0,0.0,0.0,0.0,80.5,4670,2630.8,9823.2,true,0.0,48.2,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1579,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2012-2019.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,18779.96,0,Details in JSON output,19757.84,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u1.8,CeilR50,ElecIDEAL,NA,NA,NA,VintageR10,NA,NA,VintageR17,Generic_Wall_R-17-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_oil,NA,,,FREDERICTON,NEW BRUNSWICK,{},48.1,16.4,2.4,1.4,16.4,22.5,26.3,66.8,0.0,18552.0,0.0,0.0,0.0,0.0,80.3,4670,2630.8,9901.4,true,13.2,22.5,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-1580,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2012-2019.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6364.469999999999,0,Details in JSON output,7342.35,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u1.8,CeilR50,HPHotWater,NA,NA,NA,VintageR10,NA,NA,VintageR17,Generic_Wall_R-17-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_oil,NA,,,FREDERICTON,NEW BRUNSWICK,{},52.5,16.4,0.0,0.0,7.1,52.5,26.3,85.8,0.0,23836.6,0.0,0.0,0.0,0.0,81.6,4670,2630.8,10098.9,true,0.0,52.5,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-1581,hp+dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2012-2019.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,21098.18,0,Details in JSON output,22076.059999999998,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u1.8,CeilR50,HPHotWater,NA,NA,NA,VintageR10,NA,NA,VintageR17,Generic_Wall_R-17-eff,NA,NA,CCASHP,FREDERICTON,ArchetypeRoadmapping_oil,NA,,,FREDERICTON,NEW BRUNSWICK,{},52.4,16.4,2.4,1.4,7.1,24.8,26.3,59.7,0.0,16577.0,0.0,0.0,0.0,0.0,81.5,4670,2630.8,10177.5,true,14.0,24.8,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
