analysis_BCStepCode|TEDI_compliance,archetype|Archetype-ACH,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-City,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-RSI,archetype|Ceiling-Type,archetype|Ceiling-UAValue,archetype|EvaluationDate,archetype|ExposedFloor-RSI,archetype|ExposedFloor-UAValue,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Wall-RSI,archetype|Wall-UAValue,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|Window-UAValue,archetype|Year-Built,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-H2KFoundation,input|Opt-H2KFoundationSlabCrawl,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|DesignTemp-Heating-oC,output|ERS-Value,output|ERSRefHouse_Energy-CoolingGJ,output|ERSRefHouse_Energy-DHWGJ,output|ERSRefHouse_Energy-HeatingGJ,output|ERSRefHouse_Energy-Total-GJ,output|ERSRefHouse_Energy-VentGJ,output|ESRefHouse_Energy-PlugGJ,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|Infil-VentHeatLoss-GJ,output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatHP-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 3,2.5,45.71,69.189,0,2.595,1.865,3.066,9.49,228.982,0,0,123.733,20.91,,VANCOUVER,BRITISH COLUMBIA,8.17,Scissor,8.47,2018-09-27,4.67,0.66,149.0,S,BC-1224,Two,Double/Semi-detached,401.6,2.78,44.5,VANCOUVER,0,5.6,0,0,6.1,0,0,9.2,0,0.336,0,0,0.32,0,0,0.282,31.88,2017,Zone 4,Natural gas,Natural gas,ERS-7934.H2K,sim-233.choices,project.json,General,HTAP-work-12,233,HTAP-sim-233,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone4,NBC_Ceiling_zone4,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone4-Doorwindow,NBC-zone4-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.78_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone4,NBC_SOnly_zone4,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone4-window,,,NA,BRITISH COLUMBIA,{},15.8,14.2,0.0,-7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,14.9,0,31.5,66.1,1.4,9223.6,884.5,0.0,0.0,0.0,0.8,10.1,3.7,0.6,2.0,0.0,0.9,1.3,0.2,0.0,0.0,43.6,14.4,11.0,43.6,2825,0.0,18.3,0.0,0.0,0.0,10.1,1.97,64.5,1,2469.8,3550.4,0.3,14.7,0.0,0.0,0.0,0.0,26.5,0.0,5.7,920.69,375.88,1296.57,0.0,0.0,0.0,1296.57,0.0,true,1,1,1.9696107999999999,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,2.5,0,182.09,128.1,10.013,7.081,54.153,26.78,582.963,0,0,244.061,65.866,,VICTORIA,BRITISH COLUMBIA,6.45,Attic/hip,28.22,2018-09-27,4.67,11.59,306.7,W,BC-1585,Two,SingleDetached,1049.9,2.78,87.77,VICTORIA,31.5,12.8,0,0,4.2,0,0,17.4,0.57,0.593,0,0,0.588,0,0,0.583,142.25,2017,Zone 4,Natural gas,Electric,ERS-7958.H2K,sim-234.choices,project.json,General,HTAP-work-13,234,HTAP-sim-234,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone4,NBC_Ceiling_zone4,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone4-Doorwindow,NBC-zone4-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.78_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone4,NBC_SCB_zone4,NA,NBC-CCASHP,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone4-window,,,NA,BRITISH COLUMBIA,{},12.5,54.3,2.6,-4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,12.8,19.5,0,25.6,68.5,0.3,15472.3,344.9,0.0,0.0,0.0,0.0,12.6,0.0,0.0,7.3,13.7,4.9,0.0,3.3,0.0,0.0,114.5,26.7,46.0,114.5,2650,0.0,12.8,0.0,0.0,0.0,12.6,1.39,37.3,1,9101.0,11106.0,19.5,0.0,19.3,0.0,0.0,0.0,49.2,27.1,33.9,1736.14,248.84,1984.98,0.0,0.0,0.0,1984.98,0.0,true,1,1,1.3890821,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 5,2.5,52.28,85.239,0,3.377,3.56,0.836,0,231.611,0,0,126.646,15.514,,Vancouver,BRITISH COLUMBIA,4.92,Scissor,17.31,2018-09-27,4.67,0.18,409.2,N,BC-1595,Two,Rowhouse-endunit,451.3,2.78,45.54,Vancouver,4.1,8.6,0,0,0,0,0,2.7,0.237,0.448,0,0,0,0,0,0.208,24.42,2016,Zone 4,Electricity,electricity,ERS-7972.H2K,sim-235.choices,project.json,General,HTAP-work-14,235,HTAP-sim-235,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone4,NBC_Ceiling_zone4,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone4-Doorwindow,NBC-zone4-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.78_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone4,NBC_SOnly_zone4,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone4-window,,,NA,BRITISH COLUMBIA,{},12.8,13.7,0.0,-7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,13.7,0,23.6,56.2,0.8,15044.4,54.6,0.0,0.0,0.0,0.8,7.7,3.3,0.0,4.3,0.0,2.2,1.2,0.1,0.0,0.0,39.1,13.1,7.7,39.1,2825,16.1,0.0,0.0,0.0,0.0,7.7,1.82,20.8,1,2038.0,3895.1,13.7,0.0,0.0,0.0,0.0,0.0,9.3,0.0,2.8,1617.3,157.33,1774.63,0.0,0.0,0.0,1774.63,0.0,true,1,1,1.8234651,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 4,2.5,52.28,74.174,0,5.606,3.56,3.651,0,235.325,0,0,120.842,31.052,,Vancouver,BRITISH COLUMBIA,4.86,Scissor,15.26,2018-09-27,4.67,0.78,165.0,N,BC-1595,Two,Rowhouse-endunit,305.8,2.78,43.46,Vancouver,7.3,3.6,0,0,14.9,0,0,5.3,0.236,0.546,0,0,0.451,0,0,0.235,52.87,2016,Zone 4,Electricity,electricity,ERS-7973.H2K,sim-236.choices,project.json,General,HTAP-work-15,236,HTAP-sim-236,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone4,NBC_Ceiling_zone4,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone4-Doorwindow,NBC-zone4-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.78_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone4,NBC_SOnly_zone4,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone4-window,,,NA,BRITISH COLUMBIA,{},12.8,12.0,0.0,-7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,12.0,0,25.6,54.5,0.8,15137.8,0.0,0.0,0.0,0.0,1.0,5.6,4.1,0.0,3.7,0.0,2.9,1.5,0.2,0.0,0.0,46.6,12.5,16.6,46.6,2825,16.1,0.0,0.0,0.0,0.0,5.6,2.04,48.6,1,3846.5,4465.7,12.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,10.4,1629.02,0.0,1629.02,0.0,0.0,0.0,1629.02,0.0,true,1,1,2.0448600999999997,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,2.5,0,117.587,114.53,6.47,6.103,2.044,24.341,378.217,0,0,189.899,37.875,,COMOX,BRITISH COLUMBIA,9.26,Attic/gable,12.7,2018-09-27,4.67,0.44,204.9,N,BC-1607,Two,SingleDetached,737.4,2.97,63.96,COMOX,10.6,15.0,0,0,6.7,0,0,5.6,0.628,0.595,0,0,0.52,0,0,0.578,81.83,2018,Zone 5,Natural gas,Natural gas,ERS-8020.H2K,sim-237.choices,project.json,General,HTAP-work-16,237,HTAP-sim-237,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone5_HRV,NBC_Ceiling_zone5_HRV,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone5-Doorwindow,NBC-zone5-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone5_HRV,NBC_SCB_zone5_HRV,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone5-window,,,NA,BRITISH COLUMBIA,{},13.2,35.5,2.9,-7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,13.6,13.0,0,21.1,60.3,0.8,11478.8,509.5,0.0,0.0,0.0,0.0,10.1,0.0,0.0,3.5,12.2,1.9,0.0,0.1,0.0,0.0,74.5,19.8,26.9,74.5,3100,0.0,13.6,0.0,0.0,0.0,10.1,1.37,44.3,1,4608.3,8155.5,13.0,0.0,12.5,0.0,0.0,0.0,48.1,18.4,16.8,1014.91,438.91,1453.82,0.0,0.0,0.0,1453.82,0.0,true,1,1,1.3719767,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 2,2.5,53.23,59.971,0,1.934,0.0,2.94,16.732,216.991,0,0,102.139,33.275,,TORONTO,ONTARIO,9.08,Attic/gable,6.61,2018-09-27,4.67,0.63,170.2,W,A-1074,Two,Rowhouse-endunit,476.7,2.97,34.4,TORONTO,9.7,13.1,0,0,0,0,0,10.5,0.574,0.59,0,0,0,0,0,0.578,65.18,2017,Zone 5,Natural gas,Natural gas,ERS-8076.H2K,sim-238.choices,project.json,General,HTAP-work-17,238,HTAP-sim-238,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone5_HRV,NBC_Ceiling_zone5_HRV,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone5-Doorwindow,NBC-zone5-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone5_HRV,NBC_SOnly_zone5,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone5-window,,,NA,ONTARIO,{},17.1,24.8,0.0,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,25.5,0,27.6,77.8,0.9,8048.2,1311.3,0.0,0.0,0.0,1.7,10.7,3.9,0.4,2.1,0.0,0.8,-2.6,0.2,0.0,0.0,59.8,13.6,26.4,59.8,3520,0.0,23.8,0.0,0.0,0.0,10.7,2.52,81.9,1,6147.2,6703.0,0.5,25.0,0.0,0.0,0.0,0.0,40.4,0.0,11.1,774.08,859.11,1633.19,0.0,0.0,0.0,1633.19,0.0,true,1,1,2.5192565,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,6.18,106.073,0,3.021,0.637,32.708,25.018,426.749,24.55,0,228.162,31.768,,CALGARY,ALBERTA,6.31,Attic/gable,16.81,2018-09-27,5.02,6.51,258.8,W,A-1077,Two,SingleDetached,701.9,2.91,78.43,CALGARY,18.4,4.8,0,0,2.4,0,0,6.0,0.652,0.583,0,0,0.599,0,0,0.579,53.93,2018,Zone 7a,Electricity,Natural gas,ERS-8085.H2K,sim-239.choices,project.json,General,HTAP-work-18,239,HTAP-sim-239,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7A_HRV,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7A_HRV,NBC_SOnly_zone7A_HRV,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7A-window,,,NA,ALBERTA,{},19.5,61.5,0.0,-30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,73.2,0,27.6,123.6,0.7,14347.5,1933.0,0.0,0.0,0.0,6.1,20.7,5.7,1.0,7.2,0.0,1.8,8.6,3.0,0.0,3.3,113.3,37.8,26.8,113.3,5000,22.2,0.0,0.0,0.0,0.0,20.7,2.3,103.1,1,5433.2,13322.8,1.2,72.0,0.0,0.0,0.0,0.0,66.0,0.0,22.1,1216.29,1181.47,2397.76,0.0,0.0,0.0,2397.76,0.0,true,1,1,2.3034506,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,2.5,29.75,541.63,0,28.772,0.0,482.167,65.475,1898.123,0,0,545.686,234.394,Vancouver,VANCOUVER,BRITISH COLUMBIA,6.91,Attic/hip,78.38,2017-01-27,4.67,103.24,500.0,N,,One,SingleDetached,5043.2,2.78,196.23,VANCOUVER,39.1,39.1,0,0,97.7,0,0,58.6,0.22,0.22,0,0,0.22,0,0,0.22,421.57,2017,Zone 4,Electricity,electricity,MURB10.h2k,sim-240.choices,project.json,General,HTAP-work-19,240,HTAP-sim-240,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone4,NBC_Ceiling_zone4,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone4-Doorwindow,NBC-zone4-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.78_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone4,NBC_SOnly_zone4,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone4-window,,,NA,BRITISH COLUMBIA,{},85.4,202.4,0.0,-7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.1,202.4,0,153.7,473.0,25.7,131376.8,0.0,0.0,0.0,0.0,0.7,148.7,6.6,0.9,20.2,0.0,8.0,-3.1,29.3,5.4,0.0,414.7,62.3,132.6,414.7,2825,91.1,0.0,0.0,0.0,0.0,148.7,1.93,177.3,1,22246.7,38776.2,202.4,0.0,0.0,0.0,0.0,0.0,112.4,0.0,69.5,9431.77,0.0,9431.77,0.0,0.0,0.0,9431.77,0.0,true,1,1,1.9269695,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,2.5,29.75,541.625,0,28.772,0.0,482.167,65.475,1898.102,0,0,545.67,234.394,Vancouver,VANCOUVER,BRITISH COLUMBIA,6.91,Attic/hip,78.38,2017-02-24,4.67,103.24,541,N,,One,SingleDetached,5043.2,2.78,196.23,VANCOUVER,39.1,39.1,0,0,97.7,0,0,58.6,0.22,0.22,0,0,0.22,0,0,0.22,421.57,2017,Zone 4,Electricity,electricity,MURB20.h2k,sim-241.choices,project.json,General,HTAP-work-0,241,HTAP-sim-241,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone4,NBC_Ceiling_zone4,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone4-Doorwindow,NBC-zone4-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.78_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone4,NBC_SOnly_zone4,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone4-window,,,NA,BRITISH COLUMBIA,{},170.9,163.8,0.0,-7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.4,163.7,0,307.5,737.2,89.6,204775.7,0.0,0.0,0.0,0.0,0.8,196.4,7.9,1.1,20.2,0.0,8.1,-12.6,29.3,6.3,0.0,464.9,62.3,132.6,464.9,2825,176.4,0.0,0.0,0.0,0.0,196.4,1.49,220.6,1,23231.9,37451.6,163.7,0.0,0.0,0.0,0.0,0.0,84.1,0.0,58.1,14584.38,0.0,14584.38,0.0,0.0,0.0,14584.38,0.0,true,1,1,1.4856173000000001,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 4,2.5,82.06,84.5,0,4.688,0.773,0,8.435,182.042,0,0,64.093,20.326,Ottawa,OTTAWA,ONTARIO,8.28,Attic/gable,10.21,2011-01-01,0,0,199.8,E,,Two,Rowhouse-middleunit,607.1,2.97,21.59,OTTAWA,7.2,0,0,0,0,0,0,13.1,0.522,0,0,0,0,0,0,0.547,41.18,2011,Zone 6,Electricity,Natural gas,NRCan-A11_1500sf_2storey_rowMid_fullBsmt.h2k,sim-242.choices,project.json,General,HTAP-work-1,242,HTAP-sim-242,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,ONTARIO,{},13.6,23.7,0.0,-25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,25.1,0,25.6,67.8,0.1,11974.2,662.8,0.0,0.0,0.0,2.2,14.0,7.2,0.0,3.8,0.0,1.9,2.1,0.0,0.0,0.0,57.2,9.7,18.6,57.2,4500,16.9,0.0,0.0,0.0,0.0,14.0,1.42,58.6,1,4804.5,7059.8,0.5,24.7,0.0,0.0,0.0,0.0,33.0,0.0,10.9,1266.26,517.45,1783.71,0.0,0.0,0.0,1783.71,0.0,true,1,1,1.4235016,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
